Gene.name	Gene.stable.ID	HGNC.ID	NCBI.gene.ID	UniProtKB.Swiss.Prot.ID	MIM.gene.accession
SNX20	ENSG00000167208	HGNC:30390	124460	Q7Z614	613281
SNX21	ENSG00000124104	HGNC:16154	90203	Q969T3	NA
SNX22	ENSG00000157734	HGNC:16315	79856	Q96L94	NA
SNX24	ENSG00000064652	HGNC:21533	28966	Q9Y343	NA
SNX25	ENSG00000109762	HGNC:21883	83891	Q9H3E2	NA
SNX27	ENSG00000143376	HGNC:20073	81609	Q96L92	611541
SNX29	ENSG00000048471	HGNC:30542	92017	Q8TEQ0	NA
SNX3	ENSG00000112335	HGNC:11174	8724	O60493	605930
SNX30	ENSG00000148158	HGNC:23685	401548	Q5VWJ9	NA
SNX31	ENSG00000174226	HGNC:28605	169166	Q8N9S9	NA
SNX32	ENSG00000172803	HGNC:26423	254122	Q86XE0	NA
SNX33	ENSG00000173548	HGNC:28468	257364	Q8WV41	NA
SNX4	ENSG00000114520	HGNC:11175	8723	O95219	605931
SNX5	ENSG00000089006	HGNC:14969	27131	Q9Y5X3	605937
SNX6	ENSG00000129515	HGNC:14970	58533	Q9UNH7	606098
SNX7	ENSG00000162627	HGNC:14971	51375	Q9UNH6	614904
SNX8	ENSG00000106266	HGNC:14972	29886	Q9Y5X2	614905
SNX9	ENSG00000130340	HGNC:14973	51429	Q9Y5X1	605952
SOAT1	ENSG00000057252	HGNC:11177	6646	P35610	102642
SOAT2	ENSG00000167780	HGNC:11178	8435	O75908	601311
SOBP	ENSG00000112320	HGNC:29256	55084	A7XYQ1	613667
SOCS1	ENSG00000185338	HGNC:19383	8651	O15524	603597
SOCS2	ENSG00000120833	HGNC:19382	8835	O14508	605117
SOCS3	ENSG00000184557	HGNC:19391	9021	O14543	604176
SOCS4	ENSG00000180008	HGNC:19392	122809	Q8WXH5	616337
SOCS5	ENSG00000171150	HGNC:16852	9655	O75159	607094
SOCS6	ENSG00000170677	HGNC:16833	9306	O14544	605118
SOCS7	ENSG00000274211	HGNC:29846	30837	O14512	608788
SOD1	ENSG00000142168	HGNC:11179	6647	P00441	147450
SOD2	ENSG00000285441	HGNC:11180	6648	P04179	147460
SOD3	ENSG00000109610	HGNC:11181	6649	P08294	185490
SOGA1	ENSG00000149639	HGNC:16111	140710	O94964	NA
SOGA3	ENSG00000214338	HGNC:21494	387104	Q5TF21	NA
SOHLH1	ENSG00000165643	HGNC:27845	402381	Q5JUK2	610224
SOHLH2	ENSG00000120669	HGNC:26026	54937	Q9NX45	616066
SON	ENSG00000159140	HGNC:11183	6651	P18583	182465
SORBS1	ENSG00000095637	HGNC:14565	10580	Q9BX66	605264
SORBS2	ENSG00000154556	HGNC:24098	8470	O94875	616349
SORBS3	ENSG00000120896	HGNC:30907	10174	O60504	610795
SORCS1	ENSG00000108018	HGNC:16697	114815	Q8WY21	606283
SORCS2	ENSG00000184985	HGNC:16698	57537	Q96PQ0	606284
SORCS3	ENSG00000156395	HGNC:16699	22986	Q9UPU3	606285
SORD	ENSG00000140263	HGNC:11184	6652	Q00796	182500
SORL1	ENSG00000137642	HGNC:11185	6653	Q92673	602005
SORT1	ENSG00000134243	HGNC:11186	6272	Q99523	602458
SOS1	ENSG00000115904	HGNC:11187	6654	Q07889	182530
SOS2	ENSG00000100485	HGNC:11188	6655	Q07890	601247
SOST	ENSG00000167941	HGNC:13771	50964	Q9BQB4	605740
SOSTDC1	ENSG00000171243	HGNC:21748	25928	Q6X4U4	609675
SOWAHA	ENSG00000198944	HGNC:27033	134548	Q2M3V2	NA
SOWAHB	ENSG00000186212	HGNC:32958	345079	A6NEL2	NA
SOWAHC	ENSG00000198142	HGNC:26149	65124	Q53LP3	NA
SOWAHD	ENSG00000187808	HGNC:32960	347454	A6NJG2	NA
SOX1	ENSG00000182968	HGNC:11189	6656	O00570	602148
SOX10	ENSG00000100146	HGNC:11190	6663	P56693	602229
SOX11	ENSG00000176887	HGNC:11191	6664	P35716	600898
SOX12	ENSG00000177732	HGNC:11198	6666	O15370	601947
SOX13	ENSG00000143842	HGNC:11192	9580	Q9UN79	604748
SOX14	ENSG00000168875	HGNC:11193	8403	O95416	604747
SOX15	ENSG00000129194	HGNC:11196	6665	O60248	601297
SOX17	ENSG00000164736	HGNC:18122	64321	Q9H6I2	610928
SOX18	ENSG00000203883	HGNC:11194	54345	P35713	601618
SOX2	ENSG00000181449	HGNC:11195	6657	P48431	184429
SOX21	ENSG00000125285	HGNC:11197	11166	Q9Y651	604974
SOX3	ENSG00000134595	HGNC:11199	6658	P41225	313430
SOX30	ENSG00000039600	HGNC:30635	11063	O94993	606698
SOX4	ENSG00000124766	HGNC:11200	6659	Q06945	184430
SOX5	ENSG00000134532	HGNC:11201	6660	P35711	604975
SOX6	ENSG00000110693	HGNC:16421	55553	P35712	607257
SOX7	ENSG00000171056	HGNC:18196	83595	Q9BT81	612202
SOX8	ENSG00000005513	HGNC:11203	30812	P57073	605923
SOX9	ENSG00000125398	HGNC:11204	6662	P48436	608160
SP1	ENSG00000185591	HGNC:11205	6667	P08047	189906
SP100	ENSG00000067066	HGNC:11206	6672	P23497	604585
SP110	ENSG00000135899	HGNC:5401	3431	Q9HB58	604457
SP140	ENSG00000079263	HGNC:17133	11262	Q13342	608602
SP140L	ENSG00000185404	HGNC:25105	93349	Q9H930	617747
SP2	ENSG00000167182	HGNC:11207	6668	Q02086	601801
SP3	ENSG00000172845	HGNC:11208	6670	Q02447	601804
SP4	ENSG00000105866	HGNC:11209	6671	Q02446	600540
SP5	ENSG00000204335	HGNC:14529	389058	Q6BEB4	609391
SP6	ENSG00000189120	HGNC:14530	80320	Q3SY56	608613
SP7	ENSG00000170374	HGNC:17321	121340	Q8TDD2	606633
SP8	ENSG00000164651	HGNC:19196	221833	Q8IXZ3	608306
SP9	ENSG00000217236	HGNC:30690	100131390	P0CG40	NA
SPA17	ENSG00000064199	HGNC:11210	53340	Q15506	608621
SPAAR	ENSG00000235387	HGNC:27244	158376	A0A1B0GVQ0	617627
SPACA1	ENSG00000118434	HGNC:14967	81833	Q9HBV2	612739
SPACA3	ENSG00000141316	HGNC:16260	124912	Q8IXA5	612749
SPACA4	ENSG00000177202	HGNC:16441	171169	Q8TDM5	609932
SPACA5	ENSG00000171489	HGNC:31353	389852	Q96QH8	300593
SPACA5B	ENSG00000171478	HGNC:19142	729201	Q96QH8	NA
SPACA6	ENSG00000182310	HGNC:27113	147650	W5XKT8	NA
SPACA7	ENSG00000275865	HGNC:29575	122258	Q96KW9	NA
SPACA9	ENSG00000165698	HGNC:1367	11092	Q96E40	NA
SPAG1	ENSG00000104450	HGNC:11212	6674	Q07617	603395
SPAG11A	ENSG00000178287	HGNC:33342	653423	Q6PDA7	NA
SPAG11B	ENSG00000274405	HGNC:14534	10407	Q08648	606560
SPAG16	ENSG00000144451	HGNC:23225	79582	Q8N0X2	612173
SPAG17	ENSG00000155761	HGNC:26620	200162	Q6Q759	616554
SPAG4	ENSG00000061656	HGNC:11214	6676	Q9NPE6	603038
SPAG5	ENSG00000076382	HGNC:13452	10615	Q96R06	615562
SPAG6	ENSG00000077327	HGNC:11215	9576	O75602	605730
SPAG7	ENSG00000091640	HGNC:11216	9552	O75391	610056
SPAG8	ENSG00000137098	HGNC:14105	26206	Q99932	605731
SPAG9	ENSG00000008294	HGNC:14524	9043	O60271	605430
SPAM1	ENSG00000106304	HGNC:11217	6677	P38567	600930
SPANXA1	ENSG00000198021	HGNC:11218	30014	Q9NS26	300305
SPANXA2	ENSG00000203926	HGNC:14328	728712	Q9NS26	300493
SPANXB1	ENSG00000227234	HGNC:14329	728695	Q9NS25	300669
SPANXC	ENSG00000198573	HGNC:14331	64663	Q9NY87	300330
SPANXD	ENSG00000196406	HGNC:14332	64648	Q9BXN6	300670
SPANXN1	ENSG00000203923	HGNC:33174	494118	Q5VSR9	300664
SPANXN2	ENSG00000268988	HGNC:33175	494119	Q5MJ10	300665
SPANXN3	ENSG00000189252	HGNC:33176	139067	Q5MJ09	300666
SPANXN4	ENSG00000189326	HGNC:33177	441525	Q5MJ08	300667
SPANXN5	ENSG00000204363	HGNC:33178	494197	Q5MJ07	300668
SPARC	ENSG00000113140	HGNC:11219	6678	P09486	182120
SPARCL1	ENSG00000152583	HGNC:11220	8404	Q14515	606041
SPART	ENSG00000133104	HGNC:18514	23111	Q8N0X7	607111
SPAST	ENSG00000021574	HGNC:11233	6683	Q9UBP0	604277
SPATA1	ENSG00000122432	HGNC:14682	100505741	NA	NA
SPATA12	ENSG00000186451	HGNC:23221	353324	Q7Z6I5	609869
SPATA13	ENSG00000182957	HGNC:23222	221178	Q96N96	613324
SPATA16	ENSG00000144962	HGNC:29935	83893	Q9BXB7	609856
SPATA17	ENSG00000162814	HGNC:25184	128153	Q96L03	611032
SPATA18	ENSG00000163071	HGNC:29579	132671	Q8TC71	612814
SPATA19	ENSG00000166118	HGNC:30614	219938	Q7Z5L4	609805
SPATA2	ENSG00000158480	HGNC:14681	9825	Q9UM82	607662
SPATA20	ENSG00000006282	HGNC:26125	64847	Q8TB22	613939
SPATA21	ENSG00000187144	HGNC:28026	374955	Q7Z572	NA
SPATA22	ENSG00000141255	HGNC:30705	84690	Q8NHS9	617673
SPATA24	ENSG00000170469	HGNC:27322	202051	Q86W54	NA
SPATA25	ENSG00000149634	HGNC:16158	128497	Q9BR10	NA
SPATA2L	ENSG00000158792	HGNC:28393	124044	Q8IUW3	NA
SPATA3	ENSG00000173699	HGNC:17884	130560	Q8NHX4	NA
SPATA31A1	ENSG00000204849	HGNC:23394	647060	NA	NA
SPATA31A3	ENSG00000275969	HGNC:32003	727830	Q5VYP0	NA
SPATA31A5	ENSG00000276581	HGNC:32005	727905	Q5VU36	NA
SPATA31A6	ENSG00000185775	HGNC:32006	389730	Q5VVP1	NA
SPATA31A7	ENSG00000276040	HGNC:32007	26165	Q8IWB4	616584
SPATA31D1	ENSG00000214929	HGNC:37283	389763	Q6ZQQ2	NA
SPATA31D3	ENSG00000186788	HGNC:38603	389762	P0C874	NA
SPATA31D4	ENSG00000189357	HGNC:38601	389761	NA	NA
SPATA31E1	ENSG00000177992	HGNC:26672	286234	Q6ZUB1	NA
SPATA32	ENSG00000184361	HGNC:26349	124783	Q96LK8	NA
SPATA33	ENSG00000167523	HGNC:26463	124045	Q96N06	615409
SPATA4	ENSG00000150628	HGNC:17333	132851	Q8NEY3	609879
SPATA45	ENSG00000185523	HGNC:33709	149643	Q537H7	NA
SPATA46	ENSG00000171722	HGNC:27648	284680	Q5T0L3	617257
SPATA48	ENSG00000164500	HGNC:22564	NA	A4D263	NA
SPATA5	ENSG00000145375	HGNC:18119	166378	Q8NB90	613940
SPATA5L1	ENSG00000171763	HGNC:28762	79029	Q9BVQ7	NA
SPATA6	ENSG00000132122	HGNC:18309	54558	Q9NWH7	613947
SPATA6L	ENSG00000106686	HGNC:25472	55064	Q8N4H0	NA
SPATA7	ENSG00000042317	HGNC:20423	55812	Q9P0W8	609868
SPATA8	ENSG00000185594	HGNC:28676	145946	Q6RVD6	613948
SPATA9	ENSG00000145757	HGNC:22988	83890	Q9BWV2	608039
SPATC1	ENSG00000186583	HGNC:30510	375686	Q76KD6	610874
SPATC1L	ENSG00000274679	HGNC:1298	84221	Q9H0A9	612412
SPATS1	ENSG00000249481	HGNC:22957	221409	Q496A3	NA
SPATS2	ENSG00000123352	HGNC:18650	65244	Q86XZ4	611667
SPATS2L	ENSG00000196141	HGNC:24574	26010	Q9NUQ6	613817
SPC24	ENSG00000161888	HGNC:26913	147841	Q8NBT2	609394
SPC25	ENSG00000277909	HGNC:24031	57405	Q9HBM1	609395
SPCS1	ENSG00000114902	HGNC:23401	28972	Q9Y6A9	610358
SPCS2	ENSG00000118363	HGNC:28962	9789	Q15005	NA
SPCS3	ENSG00000129128	HGNC:26212	60559	P61009	NA
SPDEF	ENSG00000124664	HGNC:17257	25803	O95238	608144
SPDL1	ENSG00000040275	HGNC:26010	54908	Q96EA4	616401
SPDYA	ENSG00000163806	HGNC:30613	245711	Q5MJ70	614029
SPDYC	ENSG00000204710	HGNC:32681	387778	Q5MJ68	614030
SPDYE1	ENSG00000136206	HGNC:16408	285955	Q8NFV5	617623
SPDYE16	ENSG00000185040	HGNC:51512	100505767	A6NNV3	NA
SPDYE2	ENSG00000205238	HGNC:33841	441273	Q495Y8	617624
SPDYE2B	ENSG00000173678	HGNC:48334	100310812	A6NHP3	NA
SPDYE3	ENSG00000214300	HGNC:35462	441272	A6NKU9	617625
SPDYE4	ENSG00000183318	HGNC:35463	388333	A6NLX3	617628
SPDYE5	ENSG00000170092	HGNC:35464	442590	NA	NA
SPDYE6	ENSG00000260097	HGNC:35465	729597	NA	NA
SPECC1	ENSG00000128487	HGNC:30615	92521	Q5M775	608793
SPECC1L	ENSG00000100014	HGNC:29022	23384	Q69YQ0	614140
SPECC1L-ADORA2A	ENSG00000258555	HGNC:49185	NA	NA	NA
SPEF1	ENSG00000101222	HGNC:15874	25876	Q9Y4P9	610674
SPEF2	ENSG00000152582	HGNC:26293	79925	Q9C093	610172
SPEG	ENSG00000072195	HGNC:16901	10290	Q15772	615950
SPEM1	ENSG00000181323	HGNC:32429	374768	Q8N4L4	615116
SPEM2	ENSG00000184560	HGNC:27315	201243	Q0P670	NA
SPEM3	ENSG00000283439	HGNC:53651	107983988	NA	NA
SPEN	ENSG00000065526	HGNC:17575	23013	Q96T58	613484
SPERT	ENSG00000174015	HGNC:30720	220082	Q8NA61	NA
SPESP1	ENSG00000258484	HGNC:15570	246777	Q6UW49	609399
SPG11	ENSG00000104133	HGNC:11226	80208	Q96JI7	610844
SPG21	ENSG00000090487	HGNC:20373	51324	Q9NZD8	608181
SPG7	ENSG00000197912	HGNC:11237	6687	Q9UQ90	602783
SPHAR	ENSG00000213029	HGNC:16957	10638	Q15513	NA
SPHK1	ENSG00000176170	HGNC:11240	8877	Q9NYA1	603730
SPHK2	ENSG00000063176	HGNC:18859	56848	Q9NRA0	607092
SPHKAP	ENSG00000153820	HGNC:30619	80309	Q2M3C7	611646
SPI1	ENSG00000066336	HGNC:11241	6688	P17947	165170
SPIB	ENSG00000269404	HGNC:11242	6689	Q01892	606802
SPIC	ENSG00000166211	HGNC:29549	121599	Q8N5J4	612568
SPICE1	ENSG00000163611	HGNC:25083	152185	Q8N0Z3	613447
SPIDR	ENSG00000164808	HGNC:28971	23514	Q14159	615384
SPIN1	ENSG00000106723	HGNC:11243	10927	Q9Y657	609936
SPIN2A	ENSG00000147059	HGNC:20694	54466	Q99865	300621
SPIN2B	ENSG00000186787	HGNC:33147	474343	Q9BPZ2	300517
SPIN3	ENSG00000204271	HGNC:27272	169981	Q5JUX0	NA
SPIN4	ENSG00000186767	HGNC:27040	139886	Q56A73	NA
SPINDOC	ENSG00000168005	HGNC:25115	144097	Q9BUA3	NA
SPINK1	ENSG00000164266	HGNC:11244	6690	P00995	167790
SPINK13	ENSG00000214510	HGNC:27200	153218	Q1W4C9	615205
SPINK14	ENSG00000196800	HGNC:33825	408187	Q6IE38	NA
SPINK2	ENSG00000128040	HGNC:11245	6691	P20155	605753
SPINK4	ENSG00000122711	HGNC:16646	27290	O60575	613929
SPINK5	ENSG00000133710	HGNC:15464	11005	Q9NQ38	605010
SPINK6	ENSG00000178172	HGNC:29486	404203	Q6UWN8	615868
SPINK7	ENSG00000145879	HGNC:24643	84651	P58062	617288
SPINK8	ENSG00000229453	HGNC:33160	646424	P0C7L1	NA
SPINK9	ENSG00000204909	HGNC:32951	643394	Q5DT21	613511
SPINT1	ENSG00000166145	HGNC:11246	6692	O43278	605123
SPINT2	ENSG00000167642	HGNC:11247	10653	O43291	605124
SPINT3	ENSG00000101446	HGNC:11248	10816	P49223	613941
SPINT4	ENSG00000149651	HGNC:16130	391253	Q6UDR6	NA
SPIRE1	ENSG00000134278	HGNC:30622	56907	Q08AE8	609216
SPIRE2	ENSG00000204991	HGNC:30623	84501	Q8WWL2	609217
SPN	ENSG00000197471	HGNC:11249	6693	P16150	182160
SPNS1	ENSG00000169682	HGNC:30621	83985	Q9H2V7	612583
SPNS2	ENSG00000183018	HGNC:26992	124976	Q8IVW8	612584
SPNS3	ENSG00000182557	HGNC:28433	201305	Q6ZMD2	611701
SPO11	ENSG00000054796	HGNC:11250	23626	Q9Y5K1	605114
SPOCD1	ENSG00000134668	HGNC:26338	90853	Q6ZMY3	NA
SPOCK1	ENSG00000152377	HGNC:11251	6695	Q08629	602264
SPOCK2	ENSG00000107742	HGNC:13564	9806	Q92563	607988
SPOCK3	ENSG00000196104	HGNC:13565	50859	Q9BQ16	607989
SPON1	ENSG00000262655	HGNC:11252	10418	Q9HCB6	604989
SPON2	ENSG00000159674	HGNC:11253	10417	Q9BUD6	605918
SPOP	ENSG00000121067	HGNC:11254	8405	O43791	602650
SPOPL	ENSG00000144228	HGNC:27934	339745	Q6IQ16	NA
SPOUT1	ENSG00000198917	HGNC:26933	51490	Q5T280	617614
SPP1	ENSG00000118785	HGNC:11255	6696	P10451	166490
SPP2	ENSG00000072080	HGNC:11256	6694	Q13103	602637
SPPL2A	ENSG00000138600	HGNC:30227	84888	Q8TCT8	608238
SPPL2B	ENSG00000005206	HGNC:30627	56928	Q8TCT7	608239
SPPL2C	ENSG00000185294	HGNC:28902	162540	Q8IUH8	608284
SPPL3	ENSG00000157837	HGNC:30424	121665	Q8TCT6	608240
SPR	ENSG00000116096	HGNC:11257	6697	P35270	182125
SPRED1	ENSG00000166068	HGNC:20249	161742	Q7Z699	609291
SPRED2	ENSG00000198369	HGNC:17722	200734	Q7Z698	609292
SPRED3	ENSG00000188766	HGNC:31041	399473	Q2MJR0	609293
SPRN	ENSG00000203772	HGNC:16871	503542	Q5BIV9	610447
SPRR1A	ENSG00000169474	HGNC:11259	6698	P35321	182265
SPRR1B	ENSG00000169469	HGNC:11260	6699	P22528	182266
SPRR2A	ENSG00000241794	HGNC:11261	6700	P35326	182267
SPRR2B	ENSG00000196805	HGNC:11262	6701	P35325	182268
SPRR2D	ENSG00000163216	HGNC:11264	6703	P22532	617587
SPRR2E	ENSG00000203785	HGNC:11265	6704	P22531	617588
SPRR2F	ENSG00000244094	HGNC:11266	6705	Q96RM1	617589
SPRR2G	ENSG00000159516	HGNC:11267	6706	Q9BYE4	617590
SPRR3	ENSG00000163209	HGNC:11268	6707	Q9UBC9	182271
SPRR4	ENSG00000184148	HGNC:23173	163778	Q96PI1	616363
SPRR5	ENSG00000283227	HGNC:53428	NA	A0A1B0GTR4	NA
SPRTN	ENSG00000010072	HGNC:25356	83932	Q9H040	616086
SPRY1	ENSG00000164056	HGNC:11269	10252	O43609	602465
SPRY2	ENSG00000136158	HGNC:11270	10253	O43597	602466
SPRY3	ENSG00000168939	HGNC:11271	10251	O43610	300531
SPRY4	ENSG00000187678	HGNC:15533	81848	Q9C004	607984
SPRYD3	ENSG00000167778	HGNC:25920	84926	Q8NCJ5	NA
SPRYD4	ENSG00000176422	HGNC:27468	283377	Q8WW59	NA
SPRYD7	ENSG00000123178	HGNC:14297	57213	Q5W111	607866
SPSB1	ENSG00000171621	HGNC:30628	80176	Q96BD6	611657
SPSB2	ENSG00000111671	HGNC:29522	84727	Q99619	611658
SPSB3	ENSG00000162032	HGNC:30629	90864	Q6PJ21	611659
SPSB4	ENSG00000175093	HGNC:30630	92369	Q96A44	611660
SPTA1	ENSG00000163554	HGNC:11272	6708	P02549	182860
SPTAN1	ENSG00000197694	HGNC:11273	6709	Q13813	182810
SPTB	ENSG00000070182	HGNC:11274	6710	P11277	182870
SPTBN1	ENSG00000115306	HGNC:11275	6711	Q01082	182790
SPTBN2	ENSG00000173898	HGNC:11276	6712	O15020	604985
SPTBN4	ENSG00000160460	HGNC:14896	57731	Q9H254	606214
SPTBN5	ENSG00000137877	HGNC:15680	51332	Q9NRC6	605916
SPTLC1	ENSG00000090054	HGNC:11277	10558	O15269	605712
SPTLC2	ENSG00000100596	HGNC:11278	9517	O15270	605713
SPTLC3	ENSG00000172296	HGNC:16253	55304	Q9NUV7	611120
SPTSSA	ENSG00000165389	HGNC:20361	171546	Q969W0	613540
SPTSSB	ENSG00000196542	HGNC:24045	165679	Q8NFR3	610412
SPTY2D1	ENSG00000179119	HGNC:26818	144108	Q68D10	NA
SPTY2D1OS	ENSG00000247595	HGNC:44122	100506540	NA	NA
SPX	ENSG00000134548	HGNC:28139	80763	Q9BT56	NA
SPZ1	ENSG00000164299	HGNC:30721	84654	Q9BXG8	NA
SQLE	ENSG00000104549	HGNC:11279	6713	Q14534	602019
SQOR	ENSG00000137767	HGNC:20390	58472	Q9Y6N5	617658
SQSTM1	ENSG00000161011	HGNC:11280	8878	Q13501	601530
SRA1	ENSG00000213523	HGNC:11281	10011	Q9HD15	603819
SRARP	ENSG00000183888	HGNC:28339	149563	Q8NEQ6	NA
SRBD1	ENSG00000068784	HGNC:25521	55133	Q8N5C6	NA
SRC	ENSG00000197122	HGNC:11283	6714	P12931	190090
SRCAP	ENSG00000080603	HGNC:16974	10847	Q6ZRS2	611421
SRCIN1	ENSG00000277363	HGNC:29506	80725	Q9C0H9	610786
SRD5A1	ENSG00000145545	HGNC:11284	6715	P18405	184753
SRD5A2	ENSG00000277893	HGNC:11285	6716	P31213	607306
SRD5A3	ENSG00000128039	HGNC:25812	79644	Q9H8P0	611715
SREBF1	ENSG00000072310	HGNC:11289	6720	P36956	184756
SREBF2	ENSG00000198911	HGNC:11290	6721	Q12772	600481
SREK1	ENSG00000153914	HGNC:17882	140890	Q8WXA9	609268
SREK1IP1	ENSG00000153006	HGNC:26716	285672	Q8N9Q2	NA
SRF	ENSG00000112658	HGNC:11291	6722	P11831	600589
SRFBP1	ENSG00000151304	HGNC:26333	153443	Q8NEF9	610479
SRGAP1	ENSG00000196935	HGNC:17382	57522	Q7Z6B7	606523
SRGAP2	ENSG00000266028	HGNC:19751	23380	O75044	606524
SRGAP2B	ENSG00000196369	HGNC:35237	647135	P0DMP2	614703
SRGAP2C	ENSG00000171943	HGNC:30584	653464	P0DJJ0	614704
SRGAP3	ENSG00000196220	HGNC:19744	9901	O43295	606525
SRGN	ENSG00000122862	HGNC:9361	5552	P10124	177040
SRI	ENSG00000075142	HGNC:11292	6717	P30626	182520
SRL	ENSG00000185739	HGNC:11295	6345	Q86TD4	604992
SRM	ENSG00000116649	HGNC:11296	6723	P19623	182891
SRMS	ENSG00000125508	HGNC:11298	6725	Q9H3Y6	617797
SRP14	ENSG00000140319	HGNC:11299	6727	P37108	600708
SRP19	ENSG00000153037	HGNC:11300	6728	P09132	182175
SRP54	ENSG00000100883	HGNC:11301	6729	P61011	604857
SRP68	ENSG00000167881	HGNC:11302	6730	Q9UHB9	604858
SRP72	ENSG00000174780	HGNC:11303	6731	O76094	602122
SRP9	ENSG00000143742	HGNC:11304	6726	P49458	600707
SRPK1	ENSG00000096063	HGNC:11305	6732	Q96SB4	601939
SRPK2	ENSG00000135250	HGNC:11306	6733	P78362	602980
SRPK3	ENSG00000184343	HGNC:11402	26576	Q9UPE1	301002
SRPRA	ENSG00000182934	HGNC:11307	6734	P08240	182180
SRPRB	ENSG00000144867	HGNC:24085	58477	Q9Y5M8	616883
SRPX	ENSG00000101955	HGNC:11309	8406	P78539	300187
SRPX2	ENSG00000102359	HGNC:30668	27286	O60687	300642
SRR	ENSG00000167720	HGNC:14398	63826	Q9GZT4	606477
SRRD	ENSG00000100104	HGNC:33910	402055	Q9UH36	602254
SRRM1	ENSG00000133226	HGNC:16638	10250	Q8IYB3	605975
SRRM2	ENSG00000167978	HGNC:16639	23524	Q9UQ35	606032
SRRM3	ENSG00000177679	HGNC:26729	222183	NA	NA
SRRM4	ENSG00000139767	HGNC:29389	84530	A7MD48	613103
SRRM5	ENSG00000226763	HGNC:37248	100170229	B3KS81	NA
SRRT	ENSG00000087087	HGNC:24101	51593	Q9BXP5	614469
SRSF1	ENSG00000136450	HGNC:10780	6426	Q07955	600812
SRSF10	ENSG00000188529	HGNC:16713	10772	O75494	605221
SRSF11	ENSG00000116754	HGNC:10782	9295	Q05519	602010
SRSF12	ENSG00000154548	HGNC:21220	135295	Q8WXF0	NA
SRSF2	ENSG00000161547	HGNC:10783	6427	Q01130	600813
SRSF3	ENSG00000112081	HGNC:10785	6428	P84103	603364
SRSF4	ENSG00000116350	HGNC:10786	6429	Q08170	601940
SRSF5	ENSG00000100650	HGNC:10787	6430	Q13243	600914
SRSF6	ENSG00000124193	HGNC:10788	6431	Q13247	601944
SRSF7	ENSG00000115875	HGNC:10789	6432	Q16629	600572
SRSF8	ENSG00000263465	HGNC:16988	10929	Q9BRL6	603269
SRSF9	ENSG00000111786	HGNC:10791	8683	Q13242	601943
SRXN1	ENSG00000271303	HGNC:16132	140809	Q9BYN0	617583
SRY	ENSG00000184895	HGNC:11311	6736	Q05066	480000
SS18	ENSG00000141380	HGNC:11340	6760	Q15532	600192
SS18L1	ENSG00000184402	HGNC:15592	26039	O75177	606472
SS18L2	ENSG00000008324	HGNC:15593	51188	Q9UHA2	606473
SSB	ENSG00000138385	HGNC:11316	6741	P05455	109090
SSBP1	ENSG00000262771	HGNC:11317	6742	Q04837	600439
SSBP2	ENSG00000145687	HGNC:15831	23635	P81877	607389
SSBP3	ENSG00000157216	HGNC:15674	23648	Q9BWW4	607390
SSBP4	ENSG00000130511	HGNC:15676	170463	Q9BWG4	607391
SSC4D	ENSG00000146700	HGNC:14461	136853	Q8WTU2	607639
SSC5D	ENSG00000179954	HGNC:26641	284297	A1L4H1	NA
SSFA2	ENSG00000138434	HGNC:11319	6744	P28290	118990
SSH1	ENSG00000084112	HGNC:30579	54434	Q8WYL5	606778
SSH2	ENSG00000141298	HGNC:30580	85464	Q76I76	606779
SSH3	ENSG00000172830	HGNC:30581	54961	Q8TE77	606780
SSMEM1	ENSG00000165120	HGNC:29580	136263	Q8WWF3	NA
SSNA1	ENSG00000176101	HGNC:11321	8636	O43805	610882
SSPN	ENSG00000123096	HGNC:11322	8082	Q14714	601599
SSPO	ENSG00000197558	HGNC:21998	23145	NA	617356
SSR1	ENSG00000124783	HGNC:11323	6745	P43307	600868
SSR2	ENSG00000163479	HGNC:11324	6746	P43308	600867
SSR3	ENSG00000114850	HGNC:11325	6747	Q9UNL2	606213
SSR4	ENSG00000180879	HGNC:11326	6748	P51571	300090
SSRP1	ENSG00000149136	HGNC:11327	6749	Q08945	604328
SSSCA1	ENSG00000173465	HGNC:11328	10534	O60232	606044
SST	ENSG00000157005	HGNC:11329	6750	P61278	182450
SSTR1	ENSG00000139874	HGNC:11330	6751	P30872	182451
SSTR2	ENSG00000180616	HGNC:11331	6752	P30874	182452
SSTR3	ENSG00000278195	HGNC:11332	6753	P32745	182453
SSTR4	ENSG00000132671	HGNC:11333	6754	P31391	182454
SSTR5	ENSG00000162009	HGNC:11334	6755	P35346	182455
SSU72	ENSG00000160075	HGNC:25016	29101	Q9NP77	617680
SSU72P2	ENSG00000284306	HGNC:43621	NA	NA	NA
SSU72P3	ENSG00000284546	HGNC:43622	NA	NA	NA
SSU72P4	ENSG00000283873	HGNC:43623	NA	NA	NA
SSU72P5	ENSG00000284018	HGNC:43624	NA	NA	NA
SSU72P7	ENSG00000284438	HGNC:43626	NA	NA	NA
SSU72P8	ENSG00000230268	HGNC:43627	NA	NA	NA
SSUH2	ENSG00000125046	HGNC:24809	51066	Q9Y2M2	617479
SSX1	ENSG00000126752	HGNC:11335	6756	Q16384	312820
SSX2	ENSG00000241476	HGNC:11336	6757	Q16385	300192
SSX2B	ENSG00000268447	HGNC:22263	727837	Q16385	NA
SSX2IP	ENSG00000117155	HGNC:16509	117178	Q9Y2D8	608690
SSX3	ENSG00000165584	HGNC:11337	10214	Q99909	300325
